best_threshold: 0.86
false_positive_percentage: 0.0
false_negative_percentage: 1.0
number_of_tests_conducted: 80

minimized_false_positive_threshold: 0.05
false_positive_percentage: 0.0
false_negative_percentage: 0.9
number_of_tests_conducted: 80

equalized_false_positive_negative_threshold: 0.0
false_positive_percentage: 0.725
false_negative_percentage: 0.0
number_of_tests_conducted: 80

authentication_threshold	false_positive_percentage	false_negative_percentage	authentication_accuracy
6.523E-4	0.0	0.075	0.9625
6.5231E-4	0.0	0.075	0.9625
6.5232E-4	0.0	0.075	0.9625
6.5233E-4	0.0	0.075	0.9625
6.523400000000001E-4	0.0	0.075	0.9625
6.5235E-4	0.0	0.075	0.9625
6.5236E-4	0.0	0.075	0.9625
6.5237E-4	0.0	0.075	0.9625
6.5238E-4	0.0	0.075	0.9625
6.5239E-4	0.0	0.075	0.9625
6.524E-4	0.0	0.075	0.9625
6.5241E-4	0.0	0.075	0.9625
6.5242E-4	0.0	0.075	0.9625
6.524300000000001E-4	0.0	0.075	0.9625
6.5244E-4	0.0	0.075	0.9625
6.524500000000001E-4	0.0	0.075	0.9625
6.5246E-4	0.0	0.075	0.9625
6.5247E-4	0.0	0.075	0.9625
6.5248E-4	0.0	0.075	0.9625
6.5249E-4	0.0	0.075	0.9625
6.525E-4	0.0	0.075	0.9625
6.5251E-4	0.0	0.075	0.9625
6.5252E-4	0.0	0.075	0.9625
6.5253E-4	0.0	0.075	0.9625
6.525400000000001E-4	0.0	0.075	0.9625
6.5255E-4	0.0	0.075	0.9625
6.5256E-4	0.0	0.075	0.9625
6.5257E-4	0.0	0.075	0.9625
6.5258E-4	0.0	0.075	0.9625
6.5259E-4	0.0	0.075	0.9625
6.526E-4	0.0	0.075	0.9625
6.5261E-4	0.0	0.075	0.9625
6.5262E-4	0.0	0.075	0.9625
6.5263E-4	0.0	0.075	0.9625
6.5264E-4	0.0	0.075	0.9625
6.526500000000001E-4	0.0	0.075	0.9625
6.5266E-4	0.0	0.075	0.9625
6.5267E-4	0.0	0.075	0.9625
6.5268E-4	0.0	0.075	0.9625
6.5269E-4	0.0	0.075	0.9625
6.527E-4	0.0	0.075	0.9625
6.5271E-4	0.0	0.075	0.9625
6.5272E-4	0.0	0.075	0.9625
6.5273E-4	0.0	0.075	0.9625
6.5274E-4	0.0	0.075	0.9625
6.5275E-4	0.0	0.075	0.9625
6.527600000000001E-4	0.0	0.075	0.9625
6.5277E-4	0.0	0.075	0.9625
6.5278E-4	0.0	0.075	0.9625
6.5279E-4	0.0	0.075	0.9625
6.528E-4	0.0	0.075	0.9625
6.5281E-4	0.0	0.075	0.9625
6.5282E-4	0.0	0.075	0.9625
6.5283E-4	0.0	0.075	0.9625
6.5284E-4	0.0	0.075	0.9625
6.528500000000001E-4	0.0	0.075	0.9625
6.5286E-4	0.0	0.075	0.9625
6.528700000000001E-4	0.0	0.075	0.9625
6.5288E-4	0.0	0.075	0.9625
6.5289E-4	0.0	0.075	0.9625
6.529E-4	0.0	0.075	0.9625
6.5291E-4	0.0	0.075	0.9625
6.5292E-4	0.0	0.075	0.9625
6.5293E-4	0.0	0.075	0.9625
6.5294E-4	0.0	0.075	0.9625
6.5295E-4	0.0	0.075	0.9625
6.529600000000001E-4	0.0	0.075	0.9625
6.5297E-4	0.0	0.075	0.9625
6.5298E-4	0.0	0.075	0.9625
6.5299E-4	0.0	0.075	0.9625
6.53E-4	0.0	0.075	0.9625
6.5301E-4	0.0	0.075	0.9625
6.5302E-4	0.0	0.075	0.9625
6.5303E-4	0.0	0.075	0.9625
6.5304E-4	0.0	0.075	0.9625
6.5305E-4	0.0	0.075	0.9625
6.5306E-4	0.0	0.075	0.9625
6.530700000000001E-4	0.0	0.075	0.9625
6.5308E-4	0.0	0.075	0.9625
6.5309E-4	0.0	0.075	0.9625
6.531E-4	0.0	0.075	0.9625
6.5311E-4	0.0	0.075	0.9625
6.5312E-4	0.0	0.075	0.9625
6.5313E-4	0.0	0.075	0.9625
6.5314E-4	0.0	0.075	0.9625
6.5315E-4	0.0	0.075	0.9625
6.5316E-4	0.0	0.075	0.9625
6.5317E-4	0.0	0.075	0.9625
6.531800000000001E-4	0.0	0.075	0.9625
6.5319E-4	0.0	0.075	0.9625
6.532E-4	0.0	0.075	0.9625
6.5321E-4	0.0	0.075	0.9625
6.5322E-4	0.0	0.075	0.9625
6.5323E-4	0.0	0.075	0.9625
6.5324E-4	0.0	0.075	0.9625
6.5325E-4	0.0	0.075	0.9625
6.5326E-4	0.0	0.075	0.9625
6.532700000000001E-4	0.0	0.075	0.9625
6.5328E-4	0.0	0.075	0.9625
6.532900000000001E-4	0.0	0.075	0.9625
6.533E-4	0.0	0.075	0.9625
6.5331E-4	0.0	0.075	0.9625
6.5332E-4	0.0	0.075	0.9625
6.5333E-4	0.0	0.075	0.9625
6.5334E-4	0.0	0.075	0.9625
6.5335E-4	0.0	0.075	0.9625
6.5336E-4	0.0	0.075	0.9625
6.5337E-4	0.0	0.075	0.9625
6.533800000000001E-4	0.0	0.075	0.9625
6.5339E-4	0.0	0.075	0.9625
6.534E-4	0.0	0.075	0.9625
6.5341E-4	0.0	0.075	0.9625
6.5342E-4	0.0	0.075	0.9625
6.5343E-4	0.0	0.075	0.9625
6.5344E-4	0.0	0.075	0.9625
6.5345E-4	0.0	0.075	0.9625
6.5346E-4	0.0	0.075	0.9625
6.5347E-4	0.0	0.075	0.9625
6.5348E-4	0.0	0.075	0.9625
6.534900000000001E-4	0.0	0.075	0.9625
6.535E-4	0.0	0.075	0.9625
6.5351E-4	0.0	0.075	0.9625
6.5352E-4	0.0	0.075	0.9625
6.5353E-4	0.0	0.075	0.9625
6.5354E-4	0.0	0.075	0.9625
6.5355E-4	0.0	0.075	0.9625
6.5356E-4	0.0	0.075	0.9625
6.5357E-4	0.0	0.075	0.9625
6.5358E-4	0.0	0.075	0.9625
6.5359E-4	0.0	0.075	0.9625
6.536000000000001E-4	0.0	0.075	0.9625
6.5361E-4	0.0	0.075	0.9625
6.5362E-4	0.0	0.075	0.9625
6.5363E-4	0.0	0.075	0.9625
6.5364E-4	0.0	0.075	0.9625
6.5365E-4	0.0	0.075	0.9625
6.5366E-4	0.0	0.075	0.9625
6.5367E-4	0.0	0.075	0.9625
6.5368E-4	0.0	0.075	0.9625
6.536900000000001E-4	0.0	0.075	0.9625
6.537E-4	0.0	0.075	0.9625
6.537100000000001E-4	0.0	0.075	0.9625
6.5372E-4	0.0	0.075	0.9625
6.5373E-4	0.0	0.075	0.9625
6.5374E-4	0.0	0.075	0.9625
6.5375E-4	0.0	0.075	0.9625
6.5376E-4	0.0	0.075	0.9625
6.5377E-4	0.0	0.075	0.9625
6.5378E-4	0.0	0.075	0.9625
6.5379E-4	0.0	0.075	0.9625
6.538000000000001E-4	0.0	0.075	0.9625
6.5381E-4	0.0	0.075	0.9625
6.5382E-4	0.0	0.075	0.9625
6.5383E-4	0.0	0.075	0.9625
6.5384E-4	0.0	0.075	0.9625
6.5385E-4	0.0	0.075	0.9625
6.5386E-4	0.0	0.075	0.9625
6.5387E-4	0.0	0.075	0.9625
6.5388E-4	0.0	0.075	0.9625
6.5389E-4	0.0	0.075	0.9625
6.539E-4	0.0	0.075	0.9625
6.539100000000001E-4	0.0	0.075	0.9625
6.5392E-4	0.0	0.075	0.9625
6.5393E-4	0.0	0.075	0.9625
6.5394E-4	0.0	0.075	0.9625
6.5395E-4	0.0	0.075	0.9625
6.5396E-4	0.0	0.075	0.9625
6.5397E-4	0.0	0.075	0.9625
6.5398E-4	0.0	0.075	0.9625
6.5399E-4	0.0	0.075	0.9625
6.540000000000001E-4	0.0	0.075	0.9625
6.5401E-4	0.0	0.075	0.9625
6.540200000000001E-4	0.0	0.075	0.9625
6.5403E-4	0.0	0.075	0.9625
6.5404E-4	0.0	0.075	0.9625
6.5405E-4	0.0	0.075	0.9625
6.5406E-4	0.0	0.075	0.9625
6.5407E-4	0.0	0.075	0.9625
6.5408E-4	0.0	0.075	0.9625
6.5409E-4	0.0	0.075	0.9625
6.541E-4	0.0	0.075	0.9625
6.541100000000001E-4	0.0	0.075	0.9625
6.5412E-4	0.0	0.075	0.9625
6.541300000000001E-4	0.0	0.075	0.9625
6.5414E-4	0.0	0.075	0.9625
6.5415E-4	0.0	0.075	0.9625
6.5416E-4	0.0	0.075	0.9625
6.5417E-4	0.0	0.075	0.9625
6.5418E-4	0.0	0.075	0.9625
6.5419E-4	0.0	0.075	0.9625
6.542E-4	0.0	0.075	0.9625
6.5421E-4	0.0	0.075	0.9625
6.542200000000001E-4	0.0	0.075	0.9625
6.5423E-4	0.0	0.075	0.9625
6.5424E-4	0.0	0.075	0.9625
6.5425E-4	0.0	0.075	0.9625
6.5426E-4	0.0	0.075	0.9625
6.5427E-4	0.0	0.075	0.9625
6.5428E-4	0.0	0.075	0.9625
6.5429E-4	0.0	0.075	0.9625
6.543E-4	0.0	0.075	0.9625
6.5431E-4	0.0	0.075	0.9625
6.5432E-4	0.0	0.075	0.9625
6.543300000000001E-4	0.0	0.075	0.9625
6.5434E-4	0.0	0.075	0.9625
6.5435E-4	0.0	0.075	0.9625
6.5436E-4	0.0	0.075	0.9625
6.5437E-4	0.0	0.075	0.9625
6.5438E-4	0.0	0.075	0.9625
6.5439E-4	0.0	0.075	0.9625
6.544E-4	0.0	0.075	0.9625
6.5441E-4	0.0	0.075	0.9625
6.544200000000001E-4	0.0	0.075	0.9625
6.5443E-4	0.0	0.075	0.9625
6.544400000000001E-4	0.0	0.075	0.9625
6.5445E-4	0.0	0.075	0.9625
6.5446E-4	0.0	0.075	0.9625
6.5447E-4	0.0	0.075	0.9625
6.5448E-4	0.0	0.075	0.9625
6.5449E-4	0.0	0.075	0.9625
6.545E-4	0.0	0.075	0.9625
6.5451E-4	0.0	0.075	0.9625
6.5452E-4	0.0	0.075	0.9625
6.545300000000001E-4	0.0	0.075	0.9625
6.5454E-4	0.0	0.075	0.9625
6.5455E-4	0.0	0.075	0.9625
6.5456E-4	0.0	0.075	0.9625
6.5457E-4	0.0	0.075	0.9625
6.5458E-4	0.0	0.075	0.9625
6.5459E-4	0.0	0.075	0.9625
6.546E-4	0.0	0.075	0.9625
6.5461E-4	0.0	0.075	0.9625
6.5462E-4	0.0	0.075	0.9625
6.5463E-4	0.0	0.075	0.9625
6.546400000000001E-4	0.0	0.075	0.9625
6.5465E-4	0.0	0.075	0.9625
6.5466E-4	0.0	0.075	0.9625
6.5467E-4	0.0	0.075	0.9625
6.5468E-4	0.0	0.075	0.9625
6.5469E-4	0.0	0.075	0.9625
6.547E-4	0.0	0.075	0.9625
6.5471E-4	0.0	0.075	0.9625
6.5472E-4	0.0	0.075	0.9625
6.5473E-4	0.0	0.075	0.9625
6.5474E-4	0.0	0.075	0.9625
6.547500000000001E-4	0.0	0.075	0.9625
6.5476E-4	0.0	0.075	0.9625
6.5477E-4	0.0	0.075	0.9625
6.5478E-4	0.0	0.075	0.9625
6.5479E-4	0.0	0.075	0.9625
6.548E-4	0.0	0.075	0.9625
6.5481E-4	0.0	0.075	0.9625
6.5482E-4	0.0	0.075	0.9625
6.5483E-4	0.0	0.075	0.9625
6.548400000000001E-4	0.0	0.075	0.9625
6.5485E-4	0.0	0.075	0.9625
6.548600000000001E-4	0.0	0.075	0.9625
6.5487E-4	0.0	0.075	0.9625
6.5488E-4	0.0	0.075	0.9625
6.5489E-4	0.0	0.075	0.9625
6.549E-4	0.0	0.075	0.9625
6.5491E-4	0.0	0.075	0.9625
6.5492E-4	0.0	0.075	0.9625
6.5493E-4	0.0	0.075	0.9625
6.5494E-4	0.0	0.075	0.9625
6.549500000000001E-4	0.0	0.075	0.9625
6.5496E-4	0.0	0.075	0.9625
6.5497E-4	0.0	0.075	0.9625
6.5498E-4	0.0	0.075	0.9625
6.5499E-4	0.0	0.075	0.9625
6.55E-4	0.0	0.075	0.9625
6.5501E-4	0.0	0.075	0.9625
6.5502E-4	0.0	0.075	0.9625
6.5503E-4	0.0	0.075	0.9625
6.5504E-4	0.0	0.075	0.9625
6.5505E-4	0.0	0.075	0.9625
6.550600000000001E-4	0.0	0.075	0.9625
6.5507E-4	0.0	0.075	0.9625
6.5508E-4	0.0	0.075	0.9625
6.5509E-4	0.0	0.075	0.9625
6.551E-4	0.0	0.075	0.9625
6.5511E-4	0.0	0.075	0.9625
6.5512E-4	0.0	0.075	0.9625
6.5513E-4	0.0	0.075	0.9625
6.5514E-4	0.0	0.075	0.9625
6.5515E-4	0.0	0.075	0.9625
6.5516E-4	0.0	0.075	0.9625
6.551700000000001E-4	0.0	0.075	0.9625
6.5518E-4	0.0	0.075	0.9625
6.5519E-4	0.0	0.075	0.9625
6.552E-4	0.0	0.075	0.9625
6.5521E-4	0.0	0.075	0.9625
6.5522E-4	0.0	0.075	0.9625
6.5523E-4	0.0	0.075	0.9625
6.5524E-4	0.0	0.075	0.9625
6.5525E-4	0.0	0.075	0.9625
6.552600000000001E-4	0.0	0.075	0.9625
6.5527E-4	0.0	0.075	0.9625
6.552800000000001E-4	0.0	0.075	0.9625
6.5529E-4	0.0	0.075	0.9625
6.553E-4	0.0	0.075	0.9625
6.5531E-4	0.0	0.075	0.9625
6.5532E-4	0.0	0.075	0.9625
6.5533E-4	0.0	0.075	0.9625
6.5534E-4	0.0	0.075	0.9625
6.5535E-4	0.0	0.075	0.9625
6.5536E-4	0.0	0.075	0.9625
6.553700000000001E-4	0.0	0.075	0.9625
6.5538E-4	0.0	0.075	0.9625
6.5539E-4	0.0	0.075	0.9625
6.554E-4	0.0	0.075	0.9625
6.5541E-4	0.0	0.075	0.9625
6.5542E-4	0.0	0.075	0.9625
6.5543E-4	0.0	0.075	0.9625
6.5544E-4	0.0	0.075	0.9625
6.5545E-4	0.0	0.075	0.9625
6.5546E-4	0.0	0.075	0.9625
6.5547E-4	0.0	0.075	0.9625
6.554800000000001E-4	0.0	0.075	0.9625
6.5549E-4	0.0	0.075	0.9625
6.555E-4	0.0	0.075	0.9625
6.5551E-4	0.0	0.075	0.9625
6.5552E-4	0.0	0.075	0.9625
6.5553E-4	0.0	0.075	0.9625
6.5554E-4	0.0	0.075	0.9625
6.5555E-4	0.0	0.075	0.9625
6.5556E-4	0.0	0.075	0.9625
6.555700000000001E-4	0.0	0.075	0.9625
6.5558E-4	0.0	0.075	0.9625
6.555900000000001E-4	0.0	0.075	0.9625
6.556E-4	0.0	0.075	0.9625
6.5561E-4	0.0	0.075	0.9625
6.5562E-4	0.0	0.075	0.9625
6.5563E-4	0.0	0.075	0.9625
6.5564E-4	0.0	0.075	0.9625
6.5565E-4	0.0	0.075	0.9625
6.5566E-4	0.0	0.075	0.9625
6.5567E-4	0.0	0.075	0.9625
6.556800000000001E-4	0.0	0.075	0.9625
6.5569E-4	0.0	0.075	0.9625
6.557000000000001E-4	0.0	0.075	0.9625
6.5571E-4	0.0	0.075	0.9625
6.5572E-4	0.0	0.075	0.9625
6.5573E-4	0.0	0.075	0.9625
6.5574E-4	0.0	0.075	0.9625
6.5575E-4	0.0	0.075	0.9625
6.5576E-4	0.0	0.075	0.9625
6.5577E-4	0.0	0.075	0.9625
6.5578E-4	0.0	0.075	0.9625
6.557900000000001E-4	0.0	0.075	0.9625
6.558E-4	0.0	0.075	0.9625
6.5581E-4	0.0	0.075	0.9625
6.5582E-4	0.0	0.075	0.9625
6.5583E-4	0.0	0.075	0.9625
6.5584E-4	0.0	0.075	0.9625
6.5585E-4	0.0	0.075	0.9625
6.5586E-4	0.0	0.075	0.9625
6.5587E-4	0.0	0.075	0.9625
6.5588E-4	0.0	0.075	0.9625
6.5589E-4	0.0	0.075	0.9625
6.559000000000001E-4	0.0	0.075	0.9625
6.5591E-4	0.0	0.075	0.9625
6.5592E-4	0.0	0.075	0.9625
6.5593E-4	0.0	0.075	0.9625
6.5594E-4	0.0	0.075	0.9625
6.5595E-4	0.0	0.075	0.9625
6.5596E-4	0.0	0.075	0.9625
6.5597E-4	0.0	0.075	0.9625
6.5598E-4	0.0	0.075	0.9625
6.559900000000001E-4	0.0	0.075	0.9625
6.56E-4	0.0	0.075	0.9625
6.560100000000001E-4	0.0	0.075	0.9625
6.5602E-4	0.0	0.075	0.9625
6.5603E-4	0.0	0.075	0.9625
6.5604E-4	0.0	0.075	0.9625
6.5605E-4	0.0	0.075	0.9625
6.5606E-4	0.0	0.075	0.9625
6.5607E-4	0.0	0.075	0.9625
6.5608E-4	0.0	0.075	0.9625
6.5609E-4	0.0	0.075	0.9625
6.561000000000001E-4	0.0	0.075	0.9625
6.5611E-4	0.0	0.075	0.9625
6.5612E-4	0.0	0.075	0.9625
6.5613E-4	0.0	0.075	0.9625
6.5614E-4	0.0	0.075	0.9625
6.5615E-4	0.0	0.075	0.9625
6.5616E-4	0.0	0.075	0.9625
6.5617E-4	0.0	0.075	0.9625
6.5618E-4	0.0	0.075	0.9625
6.5619E-4	0.0	0.075	0.9625
6.562E-4	0.0	0.075	0.9625
6.562100000000001E-4	0.0	0.075	0.9625
6.5622E-4	0.0	0.075	0.9625
6.5623E-4	0.0	0.075	0.9625
6.5624E-4	0.0	0.075	0.9625
6.5625E-4	0.0	0.075	0.9625
6.5626E-4	0.0	0.075	0.9625
6.5627E-4	0.0	0.075	0.9625
6.5628E-4	0.0	0.075	0.9625
6.5629E-4	0.0	0.075	0.9625
6.563E-4	0.0	0.075	0.9625
6.5631E-4	0.0	0.075	0.9625
6.563200000000001E-4	0.0	0.075	0.9625
6.5633E-4	0.0	0.075	0.9625
6.5634E-4	0.0	0.075	0.9625
6.5635E-4	0.0	0.075	0.9625
6.5636E-4	0.0	0.075	0.9625
6.5637E-4	0.0	0.075	0.9625
6.5638E-4	0.0	0.075	0.9625
6.5639E-4	0.0	0.075	0.9625
6.564E-4	0.0	0.075	0.9625
6.564100000000001E-4	0.0	0.075	0.9625
6.5642E-4	0.0	0.075	0.9625
6.564300000000001E-4	0.0	0.075	0.9625
6.5644E-4	0.0	0.075	0.9625
6.5645E-4	0.0	0.075	0.9625
6.5646E-4	0.0	0.075	0.9625
6.5647E-4	0.0	0.075	0.9625
6.5648E-4	0.0	0.075	0.9625
6.5649E-4	0.0	0.075	0.9625
6.565E-4	0.0	0.075	0.9625
6.5651E-4	0.0	0.075	0.9625
6.565200000000001E-4	0.0	0.075	0.9625
6.5653E-4	0.0	0.075	0.9625
6.5654E-4	0.0	0.075	0.9625
6.5655E-4	0.0	0.075	0.9625
6.5656E-4	0.0	0.075	0.9625
6.5657E-4	0.0	0.075	0.9625
6.5658E-4	0.0	0.075	0.9625
6.5659E-4	0.0	0.075	0.9625
6.566E-4	0.0	0.075	0.9625
6.5661E-4	0.0	0.075	0.9625
6.5662E-4	0.0	0.075	0.9625
6.566300000000001E-4	0.0	0.075	0.9625
6.5664E-4	0.0	0.075	0.9625
6.5665E-4	0.0	0.075	0.9625
6.5666E-4	0.0	0.075	0.9625
6.5667E-4	0.0	0.075	0.9625
6.5668E-4	0.0	0.075	0.9625
6.5669E-4	0.0	0.075	0.9625
6.567E-4	0.0	0.075	0.9625
6.5671E-4	0.0	0.075	0.9625
6.5672E-4	0.0	0.075	0.9625
6.5673E-4	0.0	0.075	0.9625
6.567400000000001E-4	0.0	0.075	0.9625
6.5675E-4	0.0	0.075	0.9625
6.5676E-4	0.0	0.075	0.9625
6.5677E-4	0.0	0.075	0.9625
6.5678E-4	0.0	0.075	0.9625
6.5679E-4	0.0	0.075	0.9625
6.568E-4	0.0	0.075	0.9625
6.5681E-4	0.0	0.075	0.9625
6.5682E-4	0.0	0.075	0.9625
6.568300000000001E-4	0.0	0.075	0.9625
6.5684E-4	0.0	0.075	0.9625
6.568500000000001E-4	0.0	0.075	0.9625
6.5686E-4	0.0	0.075	0.9625
6.5687E-4	0.0	0.075	0.9625
6.5688E-4	0.0	0.075	0.9625
6.5689E-4	0.0	0.075	0.9625
6.569E-4	0.0	0.075	0.9625
6.5691E-4	0.0	0.075	0.9625
6.5692E-4	0.0	0.075	0.9625
6.5693E-4	0.0	0.075	0.9625
6.569400000000001E-4	0.0	0.075	0.9625
6.5695E-4	0.0	0.075	0.9625
6.5696E-4	0.0	0.075	0.9625
6.5697E-4	0.0	0.075	0.9625
6.5698E-4	0.0	0.075	0.9625
6.5699E-4	0.0	0.075	0.9625
6.57E-4	0.0	0.075	0.9625
6.5701E-4	0.0	0.075	0.9625
6.5702E-4	0.0	0.075	0.9625
6.5703E-4	0.0	0.075	0.9625
6.5704E-4	0.0	0.075	0.9625
6.570500000000001E-4	0.0	0.075	0.9625
6.5706E-4	0.0	0.075	0.9625
6.5707E-4	0.0	0.075	0.9625
6.5708E-4	0.0	0.075	0.9625
6.5709E-4	0.0	0.075	0.9625
6.571E-4	0.0	0.075	0.9625
6.5711E-4	0.0	0.075	0.9625
6.5712E-4	0.0	0.075	0.9625
6.5713E-4	0.0	0.075	0.9625
6.571400000000001E-4	0.0	0.075	0.9625
6.5715E-4	0.0	0.075	0.9625
6.571600000000001E-4	0.0	0.075	0.9625
6.5717E-4	0.0	0.075	0.9625
6.5718E-4	0.0	0.075	0.9625
6.5719E-4	0.0	0.075	0.9625
6.572E-4	0.0	0.075	0.9625
6.5721E-4	0.0	0.075	0.9625
6.5722E-4	0.0	0.075	0.9625
6.5723E-4	0.0	0.075	0.9625
6.5724E-4	0.0	0.075	0.9625
6.572500000000001E-4	0.0	0.075	0.9625
6.5726E-4	0.0	0.075	0.9625
6.572700000000001E-4	0.0	0.075	0.9625
6.5728E-4	0.0	0.075	0.9625
6.5729E-4	0.0	0.075	0.9625
6.573E-4	0.0	0.075	0.9625
6.5731E-4	0.0	0.075	0.9625
6.5732E-4	0.0	0.075	0.9625
6.5733E-4	0.0	0.075	0.9625
6.5734E-4	0.0	0.075	0.9625
6.5735E-4	0.0	0.075	0.9625
6.573600000000001E-4	0.0	0.075	0.9625
6.5737E-4	0.0	0.075	0.9625
6.5738E-4	0.0	0.075	0.9625
6.5739E-4	0.0	0.075	0.9625
6.574E-4	0.0	0.075	0.9625
6.5741E-4	0.0	0.075	0.9625
6.5742E-4	0.0	0.075	0.9625
6.5743E-4	0.0	0.075	0.9625
6.5744E-4	0.0	0.075	0.9625
6.5745E-4	0.0	0.075	0.9625
6.5746E-4	0.0	0.075	0.9625
6.574700000000001E-4	0.0	0.075	0.9625
6.5748E-4	0.0	0.075	0.9625
6.5749E-4	0.0	0.075	0.9625
6.575E-4	0.0	0.075	0.9625
6.5751E-4	0.0	0.075	0.9625
6.5752E-4	0.0	0.075	0.9625
6.5753E-4	0.0	0.075	0.9625
6.5754E-4	0.0	0.075	0.9625
6.5755E-4	0.0	0.075	0.9625
6.575600000000001E-4	0.0	0.075	0.9625
6.5757E-4	0.0	0.075	0.9625
6.575800000000001E-4	0.0	0.075	0.9625
6.5759E-4	0.0	0.075	0.9625
6.576E-4	0.0	0.075	0.9625
6.5761E-4	0.0	0.075	0.9625
6.5762E-4	0.0	0.075	0.9625
6.5763E-4	0.0	0.075	0.9625
6.5764E-4	0.0	0.075	0.9625
6.5765E-4	0.0	0.075	0.9625
6.5766E-4	0.0	0.075	0.9625
6.576700000000001E-4	0.0	0.075	0.9625
6.5768E-4	0.0	0.075	0.9625
6.5769E-4	0.0	0.075	0.9625
6.577E-4	0.0	0.075	0.9625
6.5771E-4	0.0	0.075	0.9625
6.5772E-4	0.0	0.075	0.9625
6.5773E-4	0.0	0.075	0.9625
6.5774E-4	0.0	0.075	0.9625
6.5775E-4	0.0	0.075	0.9625
6.5776E-4	0.0	0.075	0.9625
6.5777E-4	0.0	0.075	0.9625
6.577800000000001E-4	0.0	0.075	0.9625
6.5779E-4	0.0	0.075	0.9625
6.578E-4	0.0	0.075	0.9625
6.5781E-4	0.0	0.075	0.9625
6.5782E-4	0.0	0.075	0.9625
6.5783E-4	0.0	0.075	0.9625
6.5784E-4	0.0	0.075	0.9625
6.5785E-4	0.0	0.075	0.9625
6.5786E-4	0.0	0.075	0.9625
6.5787E-4	0.0	0.075	0.9625
6.5788E-4	0.0	0.075	0.9625
6.578900000000001E-4	0.0	0.075	0.9625
6.579E-4	0.0	0.075	0.9625
6.5791E-4	0.0	0.075	0.9625
6.5792E-4	0.0	0.075	0.9625
6.5793E-4	0.0	0.075	0.9625
6.5794E-4	0.0	0.075	0.9625
6.5795E-4	0.0	0.075	0.9625
6.5796E-4	0.0	0.075	0.9625
6.5797E-4	0.0	0.075	0.9625
6.579800000000001E-4	0.0	0.075	0.9625
6.5799E-4	0.0	0.075	0.9625
6.580000000000001E-4	0.0	0.075	0.9625
6.5801E-4	0.0	0.075	0.9625
6.5802E-4	0.0	0.075	0.9625
6.5803E-4	0.0	0.075	0.9625
6.5804E-4	0.0	0.075	0.9625
6.5805E-4	0.0	0.075	0.9625
6.5806E-4	0.0	0.075	0.9625
6.5807E-4	0.0	0.075	0.9625
6.5808E-4	0.0	0.075	0.9625
6.580900000000001E-4	0.0	0.075	0.9625
6.581E-4	0.0	0.075	0.9625
6.5811E-4	0.0	0.075	0.9625
6.5812E-4	0.0	0.075	0.9625
6.5813E-4	0.0	0.075	0.9625
6.5814E-4	0.0	0.075	0.9625
6.5815E-4	0.0	0.075	0.9625
6.5816E-4	0.0	0.075	0.9625
6.5817E-4	0.0	0.075	0.9625
6.5818E-4	0.0	0.075	0.9625
6.5819E-4	0.0	0.075	0.9625
6.582000000000001E-4	0.0	0.075	0.9625
6.5821E-4	0.0	0.075	0.9625
6.5822E-4	0.0	0.075	0.9625
6.5823E-4	0.0	0.075	0.9625
6.5824E-4	0.0	0.075	0.9625
6.5825E-4	0.0	0.075	0.9625
6.5826E-4	0.0	0.075	0.9625
6.5827E-4	0.0	0.075	0.9625
6.5828E-4	0.0	0.075	0.9625
6.5829E-4	0.0	0.075	0.9625
6.583E-4	0.0	0.075	0.9625
6.583100000000001E-4	0.0	0.075	0.9625
6.5832E-4	0.0	0.075	0.9625
6.5833E-4	0.0	0.075	0.9625
6.5834E-4	0.0	0.075	0.9625
6.5835E-4	0.0	0.075	0.9625
6.5836E-4	0.0	0.075	0.9625
6.5837E-4	0.0	0.075	0.9625
6.5838E-4	0.0	0.075	0.9625
6.5839E-4	0.0	0.075	0.9625
6.584000000000001E-4	0.0	0.075	0.9625
6.5841E-4	0.0	0.075	0.9625
6.584200000000001E-4	0.0	0.075	0.9625
6.5843E-4	0.0	0.075	0.9625
6.5844E-4	0.0	0.075	0.9625
6.5845E-4	0.0	0.075	0.9625
6.5846E-4	0.0	0.075	0.9625
6.5847E-4	0.0	0.075	0.9625
6.5848E-4	0.0	0.075	0.9625
6.5849E-4	0.0	0.075	0.9625
6.585E-4	0.0	0.075	0.9625
6.585100000000001E-4	0.0	0.075	0.9625
6.5852E-4	0.0	0.075	0.9625
6.5853E-4	0.0	0.075	0.9625
6.5854E-4	0.0	0.075	0.9625
6.5855E-4	0.0	0.075	0.9625
6.5856E-4	0.0	0.075	0.9625
6.5857E-4	0.0	0.075	0.9625
6.5858E-4	0.0	0.075	0.9625
6.5859E-4	0.0	0.075	0.9625
6.586E-4	0.0	0.075	0.9625
6.5861E-4	0.0	0.075	0.9625
6.586200000000001E-4	0.0	0.075	0.9625
6.5863E-4	0.0	0.075	0.9625
6.5864E-4	0.0	0.075	0.9625
6.5865E-4	0.0	0.075	0.9625
6.5866E-4	0.0	0.075	0.9625
6.5867E-4	0.0	0.075	0.9625
6.5868E-4	0.0	0.075	0.9625
6.5869E-4	0.0	0.075	0.9625
6.587E-4	0.0	0.075	0.9625
6.5871E-4	0.0	0.075	0.9625
6.5872E-4	0.0	0.075	0.9625
6.587300000000001E-4	0.0	0.075	0.9625
6.5874E-4	0.0	0.075	0.9625
6.5875E-4	0.0	0.075	0.9625
6.5876E-4	0.0	0.075	0.9625
